brand,product_id,product_name,category,subcategory,domain,discounted_price,actual_price,discount_percentage,rating,rating_count,sales_proxy,rating_type,price_band
Khaitan,B09MB3DKG1,"KHAITAN AVAANTE KA-2013 1200 Watt 3-Rod Halogen Heater (1200 Watts, Grey)",Home&Kitchen,"Heating,Cooling&AirQuality",RoomHeaters,2199.0,3999.0,45.0,3.5,340.0,747660.0,Good,Budget
Kenstar,B08QHLXWV3,Kenstar 2400 Watts 9 Fins Oil Filled Radiator with PTC Fan Heater (BLACK GOLD),Home&Kitchen,"Heating,Cooling&AirQuality",RoomHeaters,6850.0,11990.0,43.0,3.9,144.0,986400.0,Good,Budget
Nexoms,B07G147SZD,NEXOMS Instant Heating Water Tap Wall Mounted with 3 Pin Indian Plug (16Amp),Home&Kitchen,"Heating,Cooling&AirQuality",WaterHeaters&Geysers,2699.0,3799.0,29.0,4.0,727.0,1962173.0,Good,Budget
Jialto,B09LH32678,"JIALTO Mini Waffle Maker 4 Inch- 350 Watts: Stainless Steel Non-Stick Electric Iron Machine for Individual Belgian Waffles, Pan Cakes, Paninis or Other Snacks - Aqua blue",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,899.0,1999.0,55.0,4.0,832.0,747968.0,Good,Under 1000
Candes,B09R1YFL6S,"Candes BlowHot All in One Silent Blower Fan Room Heater (ABS Body, White, Brown) 2000 Watts",Home&Kitchen,"Heating,Cooling&AirQuality",RoomHeaters,1090.0,2999.0,64.0,3.5,57.0,62130.0,Good,Budget
Ionix,B07Q4NJQC5,Ionix Jewellery Scale | Weight Scale | Digital Weight Machine | weight machine for gold | Electronic weighing machines for Jewellery 0.01G to 200G Small Weight Machine for Shop - Silver,Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,295.0,599.0,51.0,4.0,1644.0,484980.0,Good,Under 1000
Kitchen,B097RN7BBK,"Kitchen Kit Electric Kettle, 1.8L Stainless Steel Tea Kettle, Fast Boil Water Warmer with Auto Shut Off and Boil Dry Protection Tech",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,479.0,1999.0,76.0,3.4,1066.0,510614.0,Good,Under 1000
Racold,B097MKZHNV,Racold Pronto Pro 3Litres 3KW Vertical Instant Water Heater (Geyser),Home&Kitchen,"Heating,Cooling&AirQuality",WaterHeaters&Geysers,2949.0,4849.0,39.0,4.2,7968.0,23497632.0,Great,Budget
Esn,B07LG96SDB,ESN 999 Supreme Quality 1500W Immersion Water Heater Rod (Black),Home&Kitchen,"Heating,Cooling&AirQuality",WaterHeaters&Geysers,335.0,510.0,34.0,3.8,3195.0,1070325.0,Good,Under 1000
Pajaka®,B08KS2KQTK,"Pajaka® South Indian Filter Coffee Maker 200 ML 2-4 Cup / Mugs / Glass | Madras Kaapi/ Kappi Drip Decoction Maker / Makers / Brewer / Pot or Drip / Dripper Made of Stainless Steel | Non-Electric Machine / Appliances / Utensils Medium Size for Home and Kitchen, Office, Cefe Traditional Item / Product | Used for making Country /Desi Style French Press Espresso Nespresso Expresso Cappuccino Instant Black Coffee | Best flavoured with Grounded Arabica Roasted Crushed Grind Coffee Beans",Home&Kitchen,Kitchen&HomeAppliances,"Coffee,Tea&Espresso",293.0,499.0,41.0,4.1,1456.0,426608.0,Great,Under 1000
Saiyam,B095K14P86,"Saiyam Stainless Steel Espresso Maker Stovetop Coffee Percolator Italian Coffee Maker Moka Pot (4 Cup - 200 ml, Silver)",Home&Kitchen,Kitchen&HomeAppliances,"Coffee,Tea&Espresso",599.0,1299.0,54.0,4.2,590.0,353410.0,Great,Under 1000
Konvio,B08K36NZSV,KONVIO NEER 10 Inch Spun Filter (PP SPUN) Cartridge Compatible for 10 Inch Pre-Filter Housing of Water Purifier | Pack of 4 Spun,Home&Kitchen,Kitchen&HomeAppliances,WaterPurifiers&Accessories,499.0,999.0,50.0,4.3,1436.0,716564.0,Great,Under 1000
Havells,B07LDPLSZC,"Havells Glydo 1000 watt Dry Iron With American Heritage Non Stick Sole Plate, Aerodynamic Design, Easy Grip Temperature Knob & 2 years Warranty. (Charcoal Blue)",Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing",849.0,1190.0,29.0,4.2,4184.0,3552216.0,Great,Under 1000
Raffles,B07F1T31ZZ,"Raffles Premium Stainless Steel South Indian Coffee Filter/Drip Coffee Maker, 2-3 Cups, 150 ml",Home&Kitchen,Kitchen&HomeAppliances,"Coffee,Tea&Espresso",249.0,400.0,38.0,4.1,693.0,172557.0,Great,Under 1000
Ionix,B0BNDRK886,IONIX Activated Carbon Faucet Water Filters Universal Interface Home Kitchen Faucet Tap Water | Tap filter Multilayer | Clean Purifier Filter Cartridge Five Layer Water Filter-Pack of 1,Home&Kitchen,Kitchen&HomeAppliances,WaterPurifiers&Accessories,185.0,599.0,69.0,3.9,1306.0,241610.0,Good,Under 1000
Knyuc,B09ZVJXN5L,"KNYUC MART Mini Electric Handy Room Heater Compact Plug-in, The Wall Outlet 400 Watts, Handy Air Warmer Blower Adjustable Timer Digital Display",Home&Kitchen,"Heating,Cooling&AirQuality",RoomHeaters,778.0,999.0,22.0,3.3,8.0,6224.0,Good,Under 1000
Inkulture,B08JKPVDKL,INKULTURE Stainless_Steel Measuring Cups & Spoon Combo for Dry or Liquid/Kitchen Gadgets for Cooking & Baking Cakes/Measuring Cup Set Combo with Handles (Set of 4 Cups & 4 Spoons),Home&Kitchen,Kitchen&HomeAppliances,"Coffee,Tea&Espresso",279.0,699.0,60.0,4.3,2326.0,648954.0,Great,Under 1000
Macmillan,B09JFR8H3Q,"Macmillan Aquafresh 5 Micron PS-05 10"" in PP Spun Filter Candle Set for All Type RO Water Purifier 10 inch (4)",Home&Kitchen,Kitchen&HomeAppliances,WaterPurifiers&Accessories,215.0,1499.0,86.0,3.9,1004.0,215860.0,Good,Under 1000
Havells,B07LDN9Q2P,"Havells D'zire 1000 watt Dry Iron With American Heritage Sole Plate, Aerodynamic Design, Easy Grip Temperature Knob & 2 years Warranty. (Mint)",Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing",889.0,1295.0,31.0,4.3,6400.0,5689600.0,Great,Under 1000
Te™,B08T8KWNQ9,TE™ Instant Electric Heating Hot and Cold Water Geyser Tap Water with Digital Display (White),Home&Kitchen,"Heating,Cooling&AirQuality",WaterHeaters&Geysers,1449.0,4999.0,71.0,3.6,63.0,91287.0,Good,Budget
Zigma,B07Y1RCCW5,"ZIGMA WinoteK WinoteK Sun Instant Water Geyser, Water Heater, Portable Water Heater, Geysers Made of First Class ABS Plastic, automatic Reset Model, AE10-3 W (Yellow)",Home&Kitchen,"Heating,Cooling&AirQuality",WaterHeaters&Geysers,1190.0,2550.0,53.0,3.8,1181.0,1405390.0,Good,Budget
Kent,B0762HXMTF,KENT 11054 Alkaline Water Filter Pitcher 3.5 L | Chemical-Free Water with Balanced pH Levels 8.0 to 9.5 | Solves Acidity Issue | Equipped with Carbon and Sediment Filter - Grey,Home&Kitchen,Kitchen&HomeAppliances,WaterPurifiers&Accessories,1799.0,1950.0,8.0,3.9,1888.0,3396512.0,Good,Budget
Sujata,B00K57MR22,"Sujata Dynamix DX Mixer Grinder, 900W, 3 Jars (White)",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,6120.0,8478.0,28.0,4.6,6550.0,40086000.0,Excellent,Budget
Lifelong,B07TTSS5MP,Lifelong LLMG74 750 Watt Mixer Grinder with 3 Jars (White and Grey),Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,1799.0,3299.0,45.0,3.8,1846.0,3320954.0,Good,Budget
Ttk,B09ZDVL7L8,"TTK Prestige Limited Orion Mixer Grinder 500 Watts, 3 Jars (1200ml, 1000ml, 500ml) (Red)",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,2199.0,3895.0,44.0,3.9,1085.0,2385915.0,Good,Budget
Agaro,B09XHXXCFH,"AGARO Regal Electric Rice Cooker, 3L Ceramic Inner Bowl, Cooks Up to 600 Gms Raw Rice, SS Steamer, Preset Cooking Functions, Preset Timer, Keep Warm Function, LED Display, Black",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,3685.0,5495.0,33.0,4.1,290.0,1068650.0,Great,Budget
Vapja®,B0BL3R4RGS,VAPJA® Portable Mini Juicer Cup Blender USB Rechargeable with 4 Blades for Shakes and Smoothies Fruits Vegetables Juice Maker Grinder Mixer Strong Cutting Bottle Sports Travel Outdoors Gym (BOTTLE),Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,649.0,999.0,35.0,3.6,4.0,2596.0,Good,Under 1000
Philips,B07P1BR7L8,"Philips HD6975/00 25 Litre Digital Oven Toaster Grill, Grey, 25 liter",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,8599.0,8995.0,4.0,4.4,9734.0,83702666.0,Great,Budget
Usha,B078WB1VWJ,"Usha EI 3710 Heavy Weight 1000-Watt Dry Iron with Golden American Heritage Soleplate, 1.75 Kg(White)",Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing",1110.0,1599.0,31.0,4.3,4022.0,4464420.0,Great,Budget
Campfire,B0BP89YBC1,Campfire Spring Chef Prolix Instant Portable Water Heater Geyser 1Ltr. for Use Home Stainless Steel Baking Rack | Restaurant | Office | Labs | Clinics | Saloon | with Installation Kit (With MCB),Home&Kitchen,"Heating,Cooling&AirQuality",WaterHeaters&Geysers,1499.0,3500.0,57.0,4.7,2591.0,3883909.0,Excellent,Budget
Themisto,B09W9V2PXG,Themisto TH-WS20 Digital Kitchen Weighing Scale Stainless Steel (5Kg),Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,759.0,1999.0,62.0,4.3,532.0,403788.0,Great,Under 1000
Fya,B09XTQFFCG,"FYA Handheld Vacuum Cleaner Cordless, Wireless Hand Vacuum&Air Blower 2-in-1, Mini Portable Car Vacuum Cleaner with Powerful Suction, USB Rechargeable Vacuum for Pet Hair, Home and Car",Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing",2669.0,3199.0,17.0,3.9,260.0,693940.0,Good,Budget
Lifelong,B08LVVTGZK,"Lifelong LLSM120G Sandwich Griller , Classic Pro 750 W Sandwich Maker with 4 Slice Non-Stick Fixed Plates for Sandwiches at Home with 1 Year Warranty (Black)",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,929.0,1300.0,29.0,3.9,1672.0,1553288.0,Good,Under 1000
Kuber,B07J2BQZD6,"Kuber Industries Nylon Mesh Laundry Basket|Sturdy Material & Durable Handles|Netted Lightweight Laundry Bag, Size 36 x 36 x 58, Capicity 30 Ltr (Pink)",Home&Kitchen,HomeStorage&Organization,LaundryOrganization,199.0,399.0,50.0,3.7,7945.0,1581055.0,Good,Under 1000
Bulfyss,B07HK53XM4,"Bulfyss Plastic Sticky Lint Roller Hair Remover Cleaner Set of 5 Rolls 150 Sheets, 30 Sheets Each roll Lint Roller Remover for Clothes, Furniture, Carpet, Dog Fur, Sweater, Dust & Dirt",Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing",279.0,599.0,53.0,3.5,1367.0,381393.0,Good,Under 1000
T,B08RDWBYCQ,"T TOPLINE 180 W Electric Hand Mixer,Hand Blender , Egg Beater, Cake maker , Beater Cream Mix, Food Blender, Beater for Whipping Cream Beater for Cake With 7 -Speed with spatula and oil brush",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,549.0,999.0,45.0,4.0,1313.0,720837.0,Good,Under 1000
Empty,B09FHHTL8L,Empty Mist Trigger Plastic Spray Bottle for Multi use 200ml Pack of 2,Home&Kitchen,HomeStorage&Organization,LaundryOrganization,85.0,199.0,57.0,4.1,212.0,18020.0,Great,Under 1000
Lonaxa,B0BHNHMR3H,LONAXA Mini Travel Rechargeable Fruit Juicer - USB Electric Fruit & Vegetable Juice Blender/Grinder for Home and Office Use (Multicolor)…,Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,499.0,1299.0,62.0,3.9,65.0,32435.0,Good,Under 1000
Sujata,B07D8VBYB4,"SUJATA Powermatic Plus, Juicer Mixer Grinder, 900 Watts, 2 Jars (White)",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,5865.0,7776.0,25.0,4.4,2737.0,16052505.0,Great,Budget
Agaro,B0B3TBY2YX,"AGARO Royal Double Layered Kettle, 1.5 Litres, Double Layered Cool Touch , Dry Boiling Protection, Black",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,1260.0,2299.0,45.0,4.3,55.0,69300.0,Great,Budget
Cafe,B088WCFPQF,"Cafe JEI French Press Coffee and Tea Maker 600ml with 4 Level Filtration System, Heat Resistant Borosilicate Glass (Black, 600ml)",Home&Kitchen,Kitchen&HomeAppliances,"Coffee,Tea&Espresso",1099.0,1500.0,27.0,4.5,1065.0,1170435.0,Great,Budget
Borosil,B07JZSG42Y,Borosil Prime Grill Sandwich Maker (Grey),Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,1928.0,2590.0,26.0,4.0,2377.0,4582856.0,Good,Budget
Candes,B08YRMBK9R,"Candes 10 Litre Perfecto 5 Star Rated Automatic Instant Storage Electric Water Heater with Special Metal Body Anti Rust Coating With Installation Kit, 2KW Geyser (Ivory)",Home&Kitchen,"Heating,Cooling&AirQuality",WaterHeaters&Geysers,3249.0,6299.0,48.0,3.9,2569.0,8346681.0,Good,Budget
Prestige,B00935MGHS,"Prestige PSMFB 800 Watt Sandwich Toaster with Fixed Plates, Black",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,1199.0,1795.0,33.0,4.2,5967.0,7154433.0,Great,Budget
Ibell,B07B5XJ572,iBELL MPK120L Premium Stainless Steel Multi Purpose Kettle/Cooker with Inner Pot 1.2 Litre (Silver),Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,1456.0,3190.0,54.0,4.1,1776.0,2585856.0,Great,Budget
Maharaja,B086199CWG,Maharaja Whiteline Odacio Plus 550-Watt Juicer Mixer Grinder with 3 Jars (Black/Silver),Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,3349.0,4799.0,30.0,3.7,4200.0,14065800.0,Good,Budget
Shakti,B0BBWJFK5C,"Shakti Technology S3 High Pressure Car Washer Machine 1800 Watts and Pressure 120 Bar for Cleaning Car, Bike & Home",Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing",4899.0,8999.0,46.0,4.1,297.0,1455003.0,Great,Budget
Cello,B07GLS2563,"Cello Quick Boil Popular Electric Kettle 1 Litre 1200 Watts | Stainless Steel body | Boiler for Water, Silver",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,1199.0,1899.0,37.0,4.2,3858.0,4625742.0,Great,Budget
Agaro,B09P182Z2H,"AGARO Glory Cool Mist Ultrasonic Humidifier, 4.5Litres, For Large Area, Room, Home, Office, Adjustable Mist Output, Ceramic Ball Filter, Ultra Quiet, 360° Rotatable Nozzle, Auto Shut Off, Grey",Home&Kitchen,"Heating,Cooling&AirQuality",Humidifiers,3290.0,5799.0,43.0,4.3,168.0,552720.0,Great,Budget
Wolpin,B0B59K1C8F,Wolpin 1 Lint Roller with 60 Sheets Remove Clothes Lint Dog Hair Dust (19 x 13 cm) Orange,Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing",179.0,799.0,78.0,3.6,101.0,18079.0,Good,Under 1000
Abode,B06Y36JKC3,Abode Kitchen Essential Measuring Cup & Spoon for Spices | for Cooking and Baking Cake | Multipurpose Tablespoon Cups with Ring Holder | (Black),Home&Kitchen,Kitchen&HomeAppliances,"Coffee,Tea&Espresso",149.0,300.0,50.0,4.1,4074.0,607026.0,Great,Under 1000
Sujata,B075S9FVRY,"Sujata Supermix, Mixer Grinder, 900 Watts, 3 Jars (White)",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,5490.0,7200.0,24.0,4.5,1408.0,7729920.0,Great,Budget
Cardex,B08SJVD8QD,"CARDEX Digital Kitchen Weighing Machine Multipurpose Electronic Weight Scale With Back Lite LCD Display for Measuring Food, Cake, Vegetable, Fruit (KITCHEN SCALE)",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,379.0,389.0,3.0,4.2,3739.0,1417081.0,Great,Under 1000
V-Guard,B07FJNNZCJ,"V-Guard Zenora RO+UF+MB Water Purifier | Suitable for water with TDS up to 2000 ppm | 8 Stage Purification with World-class RO Membrane and Advanced UF Membrane | Free PAN India Installation & 1-Year Comprehensive Warranty | 7 Litre, Black",Home&Kitchen,Kitchen&HomeAppliances,WaterPurifiers&Accessories,8699.0,13049.0,33.0,4.3,5891.0,51245809.0,Great,Budget
Bajaj,B09MFR93KS,"Bajaj Rex DLX 750 W 4 Jars Mixer Grinder, White and Blue",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,3041.67,5999.0,49.0,4.0,777.0,2363377.59,Good,Budget
Kent,B07Y5FDPKV,KENT 16051 Hand Blender 300 W | 5 Variable Speed Control | Multiple Beaters & Dough Hooks | Turbo Function,Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,1745.0,2400.0,27.0,4.2,14160.0,24709200.0,Great,Budget
Prestige,B0756KCV5K,Prestige PIC 15.0+ 1900-Watt Induction Cooktop (Black),Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,3180.0,5295.0,40.0,4.2,6919.0,22002420.0,Great,Budget
Aqua,B0BJ6P3LSK,"Aqua d pure Active Copper 12-L RO+UV Water Filter Purifier for Home, Kitchen Fully Automatic UF+TDS Controller",Home&Kitchen,Kitchen&HomeAppliances,WaterPurifiers&Accessories,4999.0,24999.0,80.0,4.5,287.0,1434713.0,Great,Budget
Prettykrafts,B09HS1NDRQ,"PrettyKrafts Laundry Square Shape Basket Bag/Foldable/Multipurpose/Carry Handles/Slanting Lid for Home, Cloth Storage,(Single) Jute Grey",Home&Kitchen,HomeStorage&Organization,LaundryOrganization,390.0,799.0,51.0,3.8,287.0,111930.0,Good,Under 1000
Libra,B018SJJ0GE,Libra Roti Maker Electric Automatic | chapati Maker Electric Automatic | roti Maker Machine with 900 Watts for Making Roti/Chapati/Parathas - Stainless Steel,Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,1999.0,2999.0,33.0,4.4,388.0,775612.0,Great,Budget
Glen,B09FPP3R1D,"Glen 3 in 1 Electric Multi Cooker - Steam, Cook & Egg Boiler with 350 W (SA 3035MC) - 350 Watts",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,1624.0,2495.0,35.0,4.1,827.0,1343048.0,Great,Budget
Dynore,B01F7B2JCI,Dynore Stainless Steel Set of 4 Measuring Cup and 4 Measuring Spoon,Home&Kitchen,Kitchen&HomeAppliances,"Coffee,Tea&Espresso",184.0,450.0,59.0,4.2,4971.0,914664.0,Great,Under 1000
Lint,B09NNZ1GF7,"Lint Remover For Clothes With 1 Year Warranty Fabric Shaver Lint Shaver for Woolen Clothes Blanket Jackets Stainless Steel Blades,Bedding, Clothes and Furniture Best Remover for Fabrics Portable Lint Shavers (White Orange)",Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing",445.0,999.0,55.0,4.3,229.0,101905.0,Great,Under 1000
Monitor,B01CS4A5V4,Monitor AC Stand/Heavy Duty Air Conditioner Outdoor Unit Mounting Bracket,Home&Kitchen,"Heating,Cooling&AirQuality",Parts&Accessories,699.0,1690.0,59.0,4.1,3524.0,2463276.0,Great,Under 1000
Ibell,B0BL11S5QK,"iBELL Induction Cooktop, 2000W with Auto Shut Off and Overheat Protection, BIS Certified, Black",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,1601.0,3890.0,59.0,4.2,156.0,249756.0,Great,Budget
Kent,B09BL2KHQW,KENT POWP-Sediment Filter 10'' Thread WCAP,Home&Kitchen,Kitchen&HomeAppliances,WaterPurifiers&Accessories,231.0,260.0,11.0,4.1,490.0,113190.0,Great,Under 1000
Lacopine,B081RLM75M,LACOPINE Mini Pocket Size Lint Roller (White),Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing",369.0,599.0,38.0,3.9,82.0,30258.0,Good,Under 1000
Ibell,B07SYYVP69,"iBELL SEK170BM Premium Electric Kettle, 1.7 Litre, Stainless Steel with Coating,1500W Auto Cut-Off, Silver with Black",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,809.0,1950.0,59.0,3.9,710.0,574390.0,Good,Under 1000
Activa,B0BDZWMGZ1,Activa Easy Mix Nutri Mixer Grinder 500 Watt | Long Lasting Shock Proof ABS Body | Heavy Duty Motor With Nano - Grinding Technology,Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,1199.0,2990.0,60.0,3.8,133.0,159467.0,Good,Budget
Sujata,B078JT7LTD,"Sujata Dynamix, Mixer Grinder, 900 Watts, 3 Jars (White)",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,6120.0,8073.0,24.0,4.6,2751.0,16836120.0,Excellent,Budget
Wipro,B09WF4Q7B3,"Wipro Vesta 1380W Cordless Steam Iron Quick heat up with 20gm/ min Steam Burst, Scratch resistant Ceramic soleplate ,Vertical and Horizontal Ironing, Steam burst of upto .8g/ shot",Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing",1799.0,2599.0,31.0,3.6,771.0,1387029.0,Good,Budget
Mi,B092R48XXB,"Mi Robot Vacuum-Mop P, Best-in-class Laser Navigation in 10-20K INR price band, Intelligent mapping, Robotic Floor Cleaner with 2 in 1 Mopping and Vacuum, App Control (WiFi, Alexa,GA), Strong suction",Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing",18999.0,29999.0,37.0,4.1,2536.0,48181464.0,Great,Premium
Havells,B00KIDSU8S,Havells Ventil Air DX 200mm Exhaust Fan (White),Home&Kitchen,"Heating,Cooling&AirQuality",Fans,1999.0,2360.0,15.0,4.2,7801.0,15594199.0,Great,Budget
Agaro,B0977CGNJJ,"AGARO Royal Stand 1000W Mixer with 5L SS Bowl and 8 Speed Setting, Includes Whisking Cone, Mixing Beater & Dough Hook, and Splash Guard, 2 Years Warranty, (Black), Medium (33554)",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,5999.0,11495.0,48.0,4.3,534.0,3203466.0,Great,Budget
Crompton,B08WWKM5HQ,Crompton Highspeed Markle Prime 1200 mm (48 inch) Anti-Dust Ceiling Fan with Energy Efficient 55W Motor (Burgundy),Home&Kitchen,"Heating,Cooling&AirQuality",Fans,2599.0,4780.0,46.0,3.9,898.0,2333902.0,Good,Budget
Lifelong,B015GX9Y0W,"Lifelong LLWM105 750-Watt Belgian Waffle Maker for Home| Makes 2 Square Shape Waffles| Non-stick Plates| Easy to Use with Indicator Lights (1 Year Warranty, Black)",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,1199.0,2400.0,50.0,3.9,1202.0,1441198.0,Good,Budget
Kuber,B089BDBDGM,"Kuber Industries Waterproof Round Laundry Bag/Hamper|Polka Dots Print Print with Handles|Foldable Bin & 45 Liter Capicity|Size 37 x 37 x 49, Pack of 1(Black & White)- CTKTC044992",Home&Kitchen,HomeStorage&Organization,LaundryOrganization,219.0,249.0,12.0,4.0,1108.0,242652.0,Good,Under 1000
"Portable,",B0BPBG712X,"Portable, Handy Compact Plug-in Portable Digital Electric Heater Fan Wall-Outlet Handy Air Warmer Blower Adjustable Timer Digital Display Heater for Home/Office/Camper (Black, 400 Watts)",Home&Kitchen,"Heating,Cooling&AirQuality",RoomHeaters,799.0,1199.0,33.0,4.4,17.0,13583.0,Great,Under 1000
Karcher,B00JBNZPFM,"Karcher WD3 EU Wet and Dry Vacuum Cleaner, 1000 Watts Powerful Suction, 17 L Capacity, Blower Function, Easy Filter Removal for Home and Garden Cleaning  (Yellow/Black)",Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing",6199.0,10999.0,44.0,4.2,10429.0,64649371.0,Great,Budget
Inalsa,B08N6P8G5K,"INALSA Air Fryer Digital 4L Nutri Fry - 1400W with Smart AirCrisp Technology| 8-Preset Menu, Touch Control & Digital Display|Variable Temperature & Timer Control|Free Recipe book|2 Yr Warranty (Black)",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,6790.0,10995.0,38.0,4.5,3192.0,21673680.0,Great,Budget
Amazonbasics,B07NPBG1B4,"AmazonBasics High Speed 55 Watt Oscillating Pedestal Fan, 400mm Sweep Length, White (Without Remote)",Home&Kitchen,"Heating,Cooling&AirQuality",Fans,1982.84,3300.0,40.0,4.1,5873.0,11645219.32,Great,Budget
Eco,B01MRARGBW,Eco Crystal J 5 inch Cartridge (Pack of 2),Home&Kitchen,Kitchen&HomeAppliances,WaterPurifiers&Accessories,199.0,400.0,50.0,4.1,1379.0,274421.0,Great,Under 1000
Borosil,B07VZYMQNZ,"Borosil Rio 1.5 L Electric Kettle, Stainless Steel Inner Body, Boil Water For Tea, Coffee, Soup, Silver",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,1180.0,1440.0,18.0,4.2,1527.0,1801860.0,Great,Budget
